Galactocentric Raidus,Cluster Metallicity,Number of Objects in the Cluster,Cluster Mass,Observational Core Radius,Observational Half-Light Radius,Central Surface Brightness Total,Binary Fraction,Half-Mass Relaxation Time,Total Luminosity of Cluster at 12 Gyrs,Central Velocity Dispersion 3d,Total V-band luminosity,Central surface brightness from King 62 fitting of cumulative luminosity profile from snap-2D.dat,Core radius obtained from King 62 fitting of snap-2D.dat,Half-light radius obtained from King 62 fitting,Total luminosity from snap-2D,Single Black Holes,Binary Black Holes,Black Hole Other Count,Mass of Most Massive Black Hole,Fallback Enabled,Central Velocity Dispersion,,
11.72556861,0.02,669455,224201.265,0.554814635,2.07583985,11598.5975,0.071261,4907.99767,90473.142,9.79219803,53969.8,11086.57083,0.521288062,2.1209,53969.8,2,0,0,5.44350655,0,5.04252,15009,22580
11.72556861,0.02,670433,224356.325,1.11153375,2.4090701,4698.18723,0.0715016,5376.91842,95360.5274,6.90011089,55849.3,5103.195523,0.810338121,2.53201,55849.3,17,2,2,10.484215,1,4.79249,3811.9,10694
11.72556861,0.02,673492,226574.344,2.06949024,4.78356176,1308.85468,0.0836253,9967.45596,100648.247,7.51453011,55452.6,1229.475316,1.809898448,5.1577,55452.6,1,0,1,9.09848838,0,3.87647,1103.2,4719.7
11.72556861,0.02,672641,226791.199,2.79262868,5.99774058,772.468676,0.0813406,10905.5876,94240.1535,2.62841514,53357.1,719.4558206,2.564191145,6.12976,53357.1,94,5,1,10.8138767,1,3.85422,639.86,3432.6
4.145614538,0.02,514757,179974.118,0.576518766,1.49353916,18088.7933,0.0531124,2502.34718,73541.5564,3.50768072,42251.2,7436.950598,0.700506376,1.6415,42251.2,1,0,0,2486.2882,0,7.41391,9156.9,30799
4.145614538,0.02,523701,183800.197,0.126439122,1.31218629,22250.8999,0.0559804,2467.35034,80181.7079,3.78283658,45022,13260.63386,0.488488643,1.44143,45022,1,0,0,2268.83668,1,8.40434,24693,39198
4.145614538,0.02,605398,208886.175,0.297274088,1.8094111,9338.74524,0.0735401,3478.66249,94857.9392,9.80823951,52958.1,8298.383242,0.680417783,1.95751,52958.1,2,0,0,5.59415934,0,5.4086,12488,18242
4.145614538,0.02,603387,207817.819,1.16288005,2.21393577,4105.62449,0.071087,4030.16251,89883.8532,5.92004803,51142.4,3478.361252,1.172258924,2.49121,51142.4,33,3,2,11.0057104,1,5.30481,3777.9,11061
1.465696076,0.02,61826,45352.6287,0.028560559,1.87608008,7473.5545,0.0434283,163.60092,21990.2908,9.92096914,13465.2,2136.553544,0.649415008,1.93478,13465.2,1,0,0,15437.0558,0,23.1528,12232,29814
1.465696076,0.02,79066,48924.062,0.060855231,1.82764015,9131.31265,0.0458731,382.838938,33102.173,6.24614198,18470,3397.902367,0.583378272,1.95271,18470,1,0,0,8977.68569,1,18.6922,30006,25647
1.465696076,0.02,200314,93275.9752,0.19283898,1.56643189,11742.8592,0.0515391,850.923423,52043.5744,3.96308202,30668.5,6723.518299,0.567783677,1.61124,30668.5,1,0,0,3956.92232,0,10.375,13458,32759
1.469469251,0.02,198111,90907.3471,0.171528129,1.20446814,12724.4412,0.0573063,734.354768,57336.6212,1.96089425,31773.2,9065.985261,0.564924726,1.22167,31773.2,0,0,1,798.949856,1,6.97746,14568,26873
11.72556861,0.02,676685,226582.756,0.871939269,1.86523093,8087.37837,0.0725567,4171.61145,97483.8326,8.32001094,53963.9,8269.906149,0.695057361,1.94528,53963.9,2,0,0,5.59414379,0,5.16585,6815.6,18374
11.72556861,0.02,677163,226451.977,0.906424138,2.48644648,4690.32768,0.0705945,4729.69285,98707.8631,5.13550299,54572.3,3467.02981,1.18930591,2.6443,54572.3,34,2,2,11.4481686,1,5.11302,4015.2,11118
11.72556861,0.02,687067,230946.228,3.23818642,4.87769187,963.303202,0.085079,9328.15283,95285.8553,8.54838017,53680.4,726.9164629,2.865575292,5.25783,53680.4,3,0,0,8.62733067,0,3.99036,634.97,3601.9
11.72556861,0.02,686761,231549.295,3.03945852,5.2635842,765.064651,0.0811257,9929.48327,104769.469,3.62327239,54655.2,592.7642768,3.236804692,5.52367,54655.2,132,8,2,12.9363134,1,4.10293,601.32,3364.7
4.145614538,0.02,185817,73491.94,0.421775388,1.88942575,6267.65834,0.0809398,2023.99331,40445.1454,5.9479648,22811,6727.482545,0.41479717,1.91098,22811,1,0,0,6.69786374,0,3.47592,8967.7,13515
4.145614538,0.02,181181,71903.2588,0.971008598,2.6116843,1394.20227,0.0825031,2303.93136,38827.857,5.36931674,22579.6,1267.93293,1.27175153,2.78789,22579.6,2,0,2,10.0888196,1,2.7997,1530.6,3557.8
4.145614538,0.02,506917,178375.66,0.107599732,2.93221557,23533.4683,0.0453861,3912.31419,75257.8155,5.89289451,42573.1,3004.973741,0.950433515,3.06784,42573.1,1,0,0,9154.21826,0,12.4,14826,27315
4.145614538,0.02,498680,176926.699,0.18889187,3.04676162,43648.3583,0.0450008,3930.86017,77504.1399,7.49523608,41380.3,2731.162084,0.978814444,3.24786,41380.3,0,0,1,11168.89,1,13.8661,10068,25152
4.145614538,0.02,514224,179112.836,0.170981117,2.92781453,20651.4405,0.0538637,4594.46475,88137.3419,5.62386897,46098.7,2929.194367,1.03573227,3.14176,46098.7,1,0,0,3125.64518,0,7.8775,9079.9,17032
4.145614538,0.02,503725,177444.108,0.162011178,3.55311428,7044.10009,0.0530428,4977.70754,79644.7766,7.48306742,43235.6,1649.103128,1.416228638,3.7694,43235.6,1,0,0,6338.84993,1,11.3952,6747.7,21084
1.465696076,0.02,173,6981.6629,0.465532668,0.369331099,1.19119006,0.150289,3.41E-07,167.195108,3.05743031,123.69,34.15761185,0.151658333,0.454975,123.69,0,0,1,6859.83135,1,2.15761,17.228,1180.3
1.465696076,0.02,40727,35186.5995,0.078513224,1.41425638,5160.57343,0.0384757,46.1861193,14465.2657,2.63558152,9539.14,3740.098984,0.381048198,1.49519,9539.14,0,0,1,15249.2179,0,40.377,15832,26827
1.465696076,0.02,39457,34932.8394,0.139214173,1.49675329,6580.03813,0.0399676,37.7103958,18620.185,1.92685998,9767.08,2295.68547,0.565415852,1.6035,9767.08,0,0,1,15474.9949,1,29.5373,7578.3,23579
1.465696076,0.02,29054,26563.5536,0.066369534,1.56331782,8212.21672,0.0508708,52.5276912,13974.1375,1.89351737,8603.04,3583.239661,0.326028127,1.66076,8603.04,0,0,1,10762.5065,0,15.5261,7079.2,21321
1.465696076,0.02,29436,27303.1665,0.066405195,1.64893858,9228.74776,0.0500408,44.1407264,17451.5956,2.79666185,10011.8,1890.714182,0.610922805,1.66575,10011.8,0,0,1,11399.1689,1,17.5454,19215,37761
11.72556861,0.02,321533,111032.878,1.19859497,5.64754876,791.570347,0.0866039,9171.27429,52034.9515,3.46595996,28541.2,1059.196776,1.144667574,5.98074,28541.2,1,0,1,8.62733067,0,2.4252,844.02,2553.2
11.72556861,0.02,317331,109966.839,2.38873099,7.57570044,361.259531,0.0866698,10194.2968,45285.4077,2.57339731,26828.7,299.9768389,2.700464935,6.99886,26828.7,31,1,1,12.3361632,1,2.7466,325.53,1384.4
11.72556861,0.02,652368,219546.116,0.386590502,4.0336093,29308.2857,0.0540339,7353.00446,89854.7898,4.44312163,50163.3,2179.361946,1.179838591,4.15096,50163.3,2,0,0,7201.92445,0,8.61034,4310.3,11791
11.72556861,0.02,654124,219311.776,0.490218449,4.12552965,11904.1076,0.0544576,7245.36165,99081.6063,11.0894432,50259.1,1645.323143,1.442411618,4.30544,50259.1,4,0,0,5927.29515,1,7.5542,3511.8,12031
11.72556861,0.02,640441,215494.77,0.582238234,4.60190431,5476.28059,0.0781305,10901.6998,93229.0966,6.61514212,54076.5,3178.465416,1.076896658,5.21185,54076.5,0,0,0,0,0,4.08436,5701.8,10953
11.72556861,0.02,640452,215272.089,1.62703498,4.62027979,1686.01471,0.0778638,11394.2185,89532.2689,3.42573343,50910.9,1585.113031,1.36989492,5.22149,50910.9,17,3,2,10.654514,1,3.64746,1365.7,5171.1
2.594200063,0.001,287396,126996.194,2.47905678,4.43262361,329.456042,0.27451,3621.96261,79342.8493,4.5681907,56322.3,784.4473967,2.875034568,4.8728,56322.3,4,0,1,22.4810854,0,3.70284,944.68,2287.2
2.594200063,0.001,1796243,552222.442,0.294073068,2.05124829,110740.771,0.0657689,4232.44395,252244.812,14.5914998,183953,22840.33225,0.734793596,2.2048,183953,1,0,0,14472.0346,0,16.3392,51213,111690
2.594200063,0.001,1742180,544916.007,0.181062874,1.4932529,116928.606,0.0978952,3644.11666,275131.039,13.7627539,196042,97264.34927,0.315822483,1.55736,196042,17,0,5,9.66254216,1,10.9777,147960,185880
2.594200063,0.001,1779575,570496.896,0.561271515,2.23146692,23762.5308,0.140581,5674.31798,275011.558,12.6492892,198527,38386.95586,0.506183113,2.38939,198527,3,0,4,13.647239,0,8.59779,33480,72641
2.594200063,0.001,1756973,564564.898,0.832065856,2.98571474,5917.2883,0.142203,6898.32049,259395.009,6.09114491,189595,7920.048549,1.481969537,3.2255,189595,150,4,6,22.1910924,1,8.34584,11865,27025
0.917188228,0.001,1002823,350708.74,0.040393029,1.81676003,407437.31,0.0425618,2037.42957,186930.164,16.0414753,134062,23154.50238,0.626309194,1.90156,134062,1,0,0,25647.5914,0,35.1255,225770,215710
0.917188228,0.001,979508,346155.103,0.108541419,1.80397286,1395197.59,0.0431523,2017.25012,190071.236,6.38719022,133199,23539.65107,0.603443812,1.94809,133199,1,0,0,28426.4557,1,29.0747,65093,208500
0.917188228,0.001,1097654,386707.6,0.090046351,1.64661201,126444.526,0.0766261,2105.12953,215271.568,5.31084093,156918,26974.64382,0.675596151,1.72263,156918,1,0,0,8587.10891,0,19.2401,90425,142490
0.917188228,0.001,1114101,395487.386,0.113397504,1.19866098,318714.622,0.101585,1911.17071,,14.040498,169954,177804.9509,0.200377001,1.25598,169954,1,0,2,8.93253116,1,10.4685,342930,303790
0.917188228,0.001,1117581,396180.21,0.105530011,1.07392763,231090.929,0.100863,1912.02304,259092.05,15.5384689,169285,198049.3592,0.185041114,1.30906,169285,6,0,0,15.5433685,1,10.4034,288520,300550
7.337505826,0.001,645815,244785.558,9.11646918,12.5138347,74.5472748,0.326031,22069.724,114842.937,3.79851812,83296.3,252.1094051,2.897873815,12.0917,83296.3,6,0,2,26.4562583,0,3.22816,144.78,1021.3
7.337505826,0.001,619724,236558.258,10.9446463,13.0967222,61.0998911,0.303303,23686.2023,121546.1,2.83148558,87504,102.4783558,13.36703649,14.0606,87504,236,15,7,28.7231296,1,3.50913,119.87,736.77
7.337505826,0.001,1938984,610172.024,0.708759623,2.15648257,28158.0399,0.140485,6572.73354,295159.205,16.9992994,208648,34536.77665,0.555275643,2.37822,208648,1,0,3,15.2843885,0,8.7909,34304,72681
7.337505826,0.001,1924530,606549.768,1.58298605,3.04084744,6094.36322,0.140883,7995.2949,274858.725,5.6178087,198886,8527.494448,1.410666678,3.35659,198886,167,1,4,18.9522073,1,8.53961,7878.4,27547
7.337505826,0.001,1860418,616031.701,1.60940854,5.23761229,2689.78138,0.203695,13448.8903,278718.768,12.325467,201745,4049.201192,1.917213698,5.49203,201745,1,0,1,13.8504094,0,6.66303,4672.6,14471
7.337505826,0.001,1851601,612639.029,3.92562154,6.32675806,1212.04544,0.195344,16320.1536,274941.262,6.25014721,196503,1703.561335,3.424988268,6.83615,196503,266,8,9,27.6283023,1,6.81704,1602.7,8918.8
2.594200063,0.001,1757537,544330.676,0.288659751,1.78248441,119472.637,0.0700628,3607.40898,246000.995,4.41690805,179476,25004.46611,0.767516299,1.89921,179476,1,0,0,14785.1728,0,16.9263,42971,119020
2.594200063,0.001,1751355,546328.838,0.37847966,1.35376976,52584.6335,0.095437,3301.32085,277938.937,13.9004382,189668,73027.47198,0.385152244,1.50796,189668,50,2,10,10.5841581,1,10.917,79649,135030
2.594200063,0.001,1850925,588817.521,0.80700336,2.20191854,14120.2159,0.136932,5058.4051,274252.186,13.2958966,197368,23140.65869,0.769258996,2.31,197368,2,0,3,14.0447273,0,9.32003,22100,58450
2.594200063,0.001,1818095,578762.93,1.37384831,3.22533489,6193.24536,0.135176,6421.83139,272232.348,6.94633871,195463,7923.940253,1.49797871,3.25736,195463,211,6,2,20.6496074,1,8.93762,8559.1,29248
0.917188228,0.001,963986,344175.895,0.027367868,1.73289721,144207.682,0.0459353,1863.95028,177288.05,13.6198639,131424,26445.87246,0.561302681,1.83387,131424,1,0,0,22369.7466,0,35.3751,245530,187620
0.917188228,0.001,936642,337584.134,0.06477602,1.69583224,120803.775,0.0431883,1881.96723,192076.388,5.21873855,133030,22264.5356,0.688021112,1.70888,133030,1,0,0,29626.4996,1,35.2023,96372,212650
0.917188228,0.001,1202729,420001.265,0.327086781,1.21948038,81355.3461,0.103264,1914.79222,259680.373,14.9455854,174453,87235.29606,0.345726184,1.25834,174453,31,1,2,11.3182278,1,10.3687,94878,158500
7.337505826,0.001,1966209,615523.053,0.858724586,2.2396906,15135.2334,0.135802,5570.24151,274628.507,9.35582667,200322,22374.47615,0.81974796,2.26501,200322,3,1,1,28.7615281,0,9.17851,21734,56914
7.337505826,0.001,1940895,608260.12,1.83730816,3.16970478,5532.49304,0.133768,7126.01028,284326.478,6.22352985,202146,0,0,0,0,235,3,3,20.1675586,1,9.27955,6674.2,28410
7.337505826,0.001,1899092,624852.378,3.18932325,5.32367525,1753.54433,0.197699,12542.3572,284599.197,5.08782052,206736,3044.118457,2.308350276,5.6049,206736,4,1,2,26.1911071,0,7.05436,2426.8,11138
7.337505826,0.001,1895977,623407.871,3.94646578,6.07318518,1119.92383,0.185053,14865.7791,283317.604,6.27085523,205254,1532.520083,4.743004751,6.49769,205254,381,9,5,28.7225047,1,7.61702,1619.1,9007.5
2.594200063,0.001,729090,255715.091,0.435281493,2.94527031,9540.95035,0.168788,4339.03544,156190.576,6.63796005,103282,12895.5668,0.605641126,3.21947,103282,1,0,1,28.7712704,0,5.9268,23120,38681
2.594200063,0.001,691879,243902.336,1.55129133,3.3135805,2404.06667,0.173285,4783.31288,128026.904,9.61862907,92095.3,3766.434926,1.416371061,3.49002,92095.3,13,1,2,22.1608984,1,5.30226,3653.8,10769
2.594200063,0.001,1725048,521459.088,0.16460456,2.49964481,4549513.64,0.0583711,5291.64649,243999.358,18.5252214,172601,19204.16642,0.742221233,2.56258,172601,1,0,0,19072.1373,0,18.5213,48832,116650
2.594200063,0.001,1688550,519491.157,0.106026071,2.77718505,1.06E+07,0.0585668,5376.87078,261638.59,14.1593899,175022,18789.73584,0.722768304,2.73291,175022,4,0,0,29767.5738,1,19.6916,54988,125900
2.594200063,0.001,1720616,533497.248,0.200290647,3.37869361,555241.904,0.0871479,7421.47959,258761.395,10.9280114,179763,12115.22714,0.927617112,3.38255,179763,1,0,0,11856.0757,0,14.586,25920,63225
2.594200063,0.001,1699078,530994.63,0.109194634,3.35079538,289465.916,0.0876781,7600.12971,294100.985,8.08869643,190139,15476.61519,0.812893697,3.39657,190139,2,0,0,15932.8844,1,16.8639,37296,64510
0.917188228,0.001,19371,22650.2469,0.034459916,1.03605296,6985.28772,0.134221,8.21049764,12266.8679,4.71630706,9010.97,3132.26941,0.527248862,1.09423,9010.97,0,0,1,10447.9594,0,34.9814,41165,71395
0.917188228,0.001,12019,19521.9771,0.012096435,0.944001653,13879.1784,0.146185,2.81E-06,6148.50008,4.17506788,5061.78,7782.36834,0.158541569,1.04715,5061.78,0,0,1,11775.644,1,41.305,31534,39256
0.917188228,0.001,875032,309837.246,0.112795728,2.00187731,374659.808,0.0394831,1977.37241,157621.133,77.071215,114809,15719.04982,0.712952609,2.07875,114809,1,0,0,30646.2701,0,39.6522,51627,198310
0.917188228,0.001,826865,304077.162,0.105428242,2.03043032,1124860.73,0.0388322,1778.94031,160037.501,28.3114561,112940,413419,0,7.29E+10,0.00735248,1,0,0,43030.183,1,44.8397,100370,272290
0.806068981,0.001,901451,379730.389,0.05035111,1.89184596,1125338.81,0.0348827,1803.40267,254117.552,13.3249779,180142,22560.35266,0.798967656,2.00513,180142,2,0,0,27632.6991,1,33.2491,117940,216240
0.917188228,0.001,862475,307107.864,0.078173554,1.69781885,556270.518,0.0399664,1955.82984,182380.313,35.3953121,123266,18527.53463,0.688582628,1.9751,123266,1,0,0,31454.197,1,37.1793,146180,213430
0.917188228,0.001,856861,306099.12,0.022251404,2.0136096,1968932.82,0.0396704,1933.86055,206755.62,26.9546725,123523,41164.44386,0.371298556,1.94073,123523,2,0,0,32817.1385,1,35.0057,5070600,216980
0.917188228,0.001,852664,305041.701,0.030026352,1.84880278,482424.434,0.0395959,1919.11458,143711.359,21.6468779,106585,17310.16413,0.634051332,1.99353,106585,5,0,0,32938.2228,1,51.3848,162360,234570
0.917188228,0.001,862236,311358.463,0.042085528,2.13357919,489522.664,0.0572001,2195.21001,176878.397,17.9206926,124775,13392.82766,0.825034753,2.27017,124776,2,0,0,19720.4362,0,30.4404,110290,191380
0.917188228,0.001,807192,301128.298,0.022362751,2.24252327,963159.771,0.0588856,2084.19542,161473.222,29.4303296,116882,12726.20936,0.767274552,2.44518,116882,1,0,0,27720.9969,1,30.4404,110290,191380
7.337505826,0.001,949650,329206.03,0.913747985,6.72543335,1873.5376,0.241845,14203.0752,155212.098,8.24813853,111192,3863.295722,1.083122003,6.98483,111192,1,1,0,26.0746048,0,4.54687,3625.4,9211.6
7.337505826,0.001,925741,319201.97,3.41190296,7.94565603,486.301798,0.230038,16842.1525,150953.824,3.44524329,108198,707.2016551,3.644966433,8.79523,108198,90,7,3,26.5111457,1,4.41022,721.96,3339.3
7.337505826,0.001,1961148,596614.746,0.464754916,3.61643143,710360.203,0.0912634,9209.79678,271348.471,11.4728594,196756,11158.87878,0.982730237,3.988,196756,2,0,0,11577.7725,0,12.1041,19051,50228
7.337505826,0.001,1943521,596085.819,0.411196908,3.77343784,2021390.18,0.0909267,9550.36513,280016.623,8.80338821,194019,9249.693217,1.121405917,4.04287,194019,6,0,0,17828.6681,1,13.0813,17112,47218
7.337505826,0.001,1899378,597965.003,0.133050349,5.37577918,65178.238,0.133866,16101.5825,305503.452,81.9485376,204191,8050.987192,1.052071863,5.79273,204191,1,0,1,6880.99234,0,8.45382,24859,26584
7.337505826,0.001,1820646,590773.922,0.935721131,5.90769354,3822.98522,0.176586,16343.8715,271633.349,4.0220486,194066,4401.737087,1.62861517,6.44473,194066,66,6,4,29.4128908,1,5.81575,6991.7,17012
3.210697909,0.001,960809,327630.207,0.288902001,2.1095724,45023.9254,0.0242379,3119.39188,184115.234,2.97220089,125716,16357.43599,0.711458616,2.23745,125716,1,0,0,8080.18819,0,13.2212,29955,68674
3.210697909,0.001,953400,319428.607,1.38518071,2.78617661,5212.33999,0.0293287,4432.44618,178224.168,6.92125932,128716,6471.713626,1.35893099,2.94695,128716,137,5,0,14.9607508,1,7.34193,5572.1,17004
3.210697909,0.001,1040808,348392.804,0.631379424,2.2006125,16732.613,0.0353485,4397.32469,195686.995,9.50378247,140074,23142.13306,0.578831271,2.37907,140074,1,0,0,11.2035329,0,7.47054,19582,41363
3.210697909,0.001,903081,307087.693,2.58350669,5.44596691,1308.40682,0.0347256,8399.88633,177637.592,5.54942984,123936,1188.897882,3.864860574,5.6452,123936,438,7,1,15.7803441,1,6.09393,1558,6930.9
1.135153132,0.001,391793,172106.542,0.090436649,2.08828616,47993.7836,0.0167537,1198.18952,107694.675,11.1604452,78843,8581.752081,0.844375945,2.17303,78843,1,0,0,17407.1056,0,28.8387,38372,96338
1.135153132,0.001,461061,189195.603,0.353216292,1.1238659,73683.3094,0.0233028,991.97862,146324.464,4.60595107,104671,43708.52085,0.434224441,1.13433,104671,1,0,0,1649.40021,1,10.2328,45798,113540
1.135153132,0.001,515023,210810.764,0.160456336,1.71781887,39947.1914,0.0229912,1322.36982,137321,4.4594706,100761,14718.84698,0.750553995,1.83267,100761,1,0,0,6333.80945,0,16.245,33680,84117
1.135153132,0.001,338213,147950.97,1.00707212,2.3137339,4658.74933,0.0342506,1351.94678,144208.191,5.15060283,84735.2,4677.649065,1.439132643,2.44596,84735.2,73,4,0,12.4534711,1,6.05045,5841.8,14315
9.081225055,0.001,270012,95053.6132,10.714693,11.4963884,67.8751637,0.0469609,14975.565,58635.3531,2.168641,41285.8,118.3965338,3.181212487,11.5099,41285.8,1,0,1,19.6736359,0,2.10616,68.532,389.69
9.081225055,0.001,1159733,379186.255,0.853678971,2.754817,16939.1188,0.0351805,5327.6108,204134.496,13.9897553,147094,17859.24999,0.663467413,2.8347,147094,0,0,0,0,0,7.3343,14477,39605
9.081225055,0.001,1093334,360790.43,2.59779533,5.68712774,1523.00947,0.0343884,10467.507,189072.055,5.98733353,136662,1240.475109,3.521145639,5.90072,136662,445,7,2,21.1888695,1,6.96254,1564.7,7093.9
9.081225055,0.001,1159581,379837.99,2.29423882,5.60646248,2362.1275,0.040857,11808.1886,214372.561,9.78738981,151429,2298.62882,2.342312883,6.0763,151429,1,0,1,20.0511638,0,5.25528,2338.4,8449.5
9.081225055,0.001,1084495,364001.513,6.63854753,9.61494275,488.743837,0.0392395,19795.3779,194234.195,4.75841263,139316,507.9360074,3.967470857,10.0138,139316,692,6,3,26.2199701,1,5.54103,430.06,2800.5
3.210697909,0.001,959526,327242.679,0.276157905,1.59639383,48985.3217,0.0243891,2578.44821,170207.195,4.20917765,124420,23531.9787,0.637193045,1.66665,124420,1,0,0,5988.37367,0,12.6242,34158,79675
3.210697909,0.001,950062,318743.418,1.3585474,2.67936249,6251.57227,0.0295149,3962.98001,186635.75,4.82521156,132135,5744.413752,1.705354628,2.73011,132135,138,5,1,13.4185722,1,7.27777,6751.6,20229
3.210697909,0.001,1091539,363120.307,0.952933092,2.29668831,11725.1309,0.0349424,4004.53605,202192.325,6.79346223,141851,11123.04108,1.033825457,2.45212,141851,0,1,0,36.8761914,0,7.61584,12593,34636
3.210697909,0.001,963797,325394.298,3.45141822,4.68313203,1906.62935,0.0342261,7570.30939,175239.81,6.42641983,127856,1391.956228,4.357509811,4.93599,127856,477,5,1,22.1533813,1,6.91708,1624.7,8722.5
1.135153132,0.001,389865,171653.107,0.171305556,1.85184626,47221.0993,0.0166699,1152.81973,115931.708,9.36836149,85156.1,15926.12516,0.5925496,1.87902,85156.1,1,0,0,14718.5723,0,27.6552,35516,100360
1.135153132,0.001,443285,182760.583,0.319094481,1.10221557,64555.7903,0.0240635,924.487623,128537.929,8.32383028,95939.6,70808.30874,0.280623451,1.08603,95939.6,1,0,0,1590.19703,1,10.1838,74472,126240
1.135153132,0.001,573743,228778.444,0.230279453,1.45401667,34734.8073,0.0244029,1302.34435,147848.509,4.50953342,102620,17830.37071,0.743707685,1.54682,102620,1,0,0,6199.67734,0,15.1116,31996,96674
1.135153132,0.001,404595,170260.152,1.68726472,2.19376482,5478.21796,0.0337547,1537.78266,119512.084,5.31273286,87841.6,4959.4267,1.586876814,2.25783,87841.6,87,5,0,12.9294506,1,6.32353,4571.7,16014
9.081225055,0.001,1171204,382432.316,0.987184099,2.35530326,12944.2835,0.034871,4505.75188,208777.052,6.44188184,152300,12638.40747,0.976093879,2.50317,152300,2,1,1,19.6753654,0,7.56776,13069,31844
9.081225055,0.001,1094165,360605.786,3.10875018,4.99912599,1856.72927,0.0336914,8856.20281,194133.445,5.67378602,140171,1665.299798,3.466552696,5.20912,140171,456,3,2,17.2441248,1,7.16854,1687.1,8891.7
9.081225055,0.001,1182548,386996.25,0.906766544,5.49262798,1618.87188,0.0417319,10952.3141,246147.868,10.9938231,160992,2446.677617,2.200770835,5.67131,160992,2,0,1,19.6740644,0,5.92081,3676.7,6670
